"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","type"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",0.00014830194275545,0.00205808278771978,0.649876984151542,2.18698653213581,0,81,"CD48 COL1A1 TREM1 COL1A2 ANGPT2 FCER1G SELL CD2 ITGB2 DOK2 PECAM1 LCK ANGPT1 ITGA5 CD58 SLC7A7 SLC16A3 SLC7A9 MERTK CAV1 SLC16A1 PTPN6 ITGAM SLC7A11 PROS1 THBD YES1 SIRPG ITGAL ESAM GRB14 SELP LYN ITGB1 FN1 ITGAV SLC3A2 JAM2 F11R","c2.cp"
"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.000168321831341525,0.00205808278771978,0.690300539917091,1.92442168239827,0,28,"OGN OMD FMOD PRELP B4GALT1 KERA B4GALT4 LUM","c2.cp"
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",0.000143740117866897,0.00205808278771978,0.528995715481926,1.85338066155793,0,105,"OGN OMD LYVE1 FMOD DCN PRELP GPC3 CD44 B4GALT1 CHST3 DSE GPC6 KERA SDC2 HYAL2 HS3ST3A1 CHSY1 GPC4 VCAN HS3ST3B1 CHST14 HYAL1 B4GALT4 LUM BGN CSPG4 CHST9 CHST11 SDC4 HSPG2 B3GAT2","c2.cp"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",0.000153280196198651,0.00205808278771978,0.621075997243439,2.00382502444195,0,61,"EIF4EBP1 RPS15P5 RPS15A RPS6 RPS26 RPS8 EIF3FP3 RPS27 RPS17 RPS28 RPS3A RPS13 RPS24 RPS3 EIF3E RPS12 RPS16 RPS21 RPS18 RPS25 RPS11 RPS29 RPS14 RPS19 RPS20 RPS27A RPS4X RPS7 RPS2 RPS10 RPSAP9 RPS9 FAU RPSA RPS5 PABPC1 RPS15 RPS4Y1 RPS23 EIF3G","c2.cp"
"REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS",0.000180603214737222,0.00205808278771978,0.80180752047844,1.94347682561889,0,15,"CD3E PTPRC HLA-DRB1 HLA-DRB5 LCK HLA-DQA1 HLA-DPA1 CD4 HLA-DPB1 CD3D","c2.cp"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.000149499177754522,0.00205808278771978,0.619050044761515,2.0609545891082,0,75,"COL1A1 COL2A1 COL1A2 VCAM1 ITGA10 ICAM1 SYK ITGB2 ICAM2 PECAM1 ITGA5 SPP1 ITGB4 ITGA1 LAMB2 ITGB8 VWF ICAM3 ITGAM ITGAL CDH1 APBB1IP ITGB1 FN1 ITGB5 LAMA2 RAP1A ITGAV THBS1 JAM2 F11R RAP1B LAMC1 TLN1 COL4A4 RAPGEF3 ITGA8 ITGA11 ITGB3 LAMA1 BSG SHC1 COL4A1 ITGB7","c2.cp"
"REACTOME_PEPTIDE_CHAIN_ELONGATION",0.000145581598485951,0.00205808278771978,0.699710652404499,2.41509912566452,0,94,"RPL26P30 RPL10P9 RPS15P5 RPL34 RPLP1 RPL21 RPL27A RPL36 RPLP2 RPS15A RPS6 RPS26 RPS8 RPL39 RPS27 RPS17 RPL35 RPL35A RPS28 RPL11 RPL13A RPL30 RPS3A RPL23 RPS13 RPS24 RPS3 RPL9 RPL23A RPL13 RPS12 RPL17 RPL27 RPS16 RPL38 RPS21 RPS18 RPL5 RPS25 RPL18 RPL24 RPL18A EEF1A1 RPL23AP42 RPL36A RPS11 RPL12 RPL21P16 RPS29 RPL28 RPL8 RPL32 RPS14 RPS19 RPS20 RPS27A RPS4X RPL19 RPL4 RPS7 RPL26 RPS2 RPS10 RPSAP9 RPL10 RPS9 RPL22 FAU RPL29 RPL7 RPL6 RPLP0 RPSA RPS5 RPL41 RPL31 RPS15 RPL14 RPS4Y1 RPS23 RPL7A","c2.cp"
"REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS",0.000124937531234383,0.00205808278771978,0.423377218478562,1.64279265689111,0,253,"PPBP CXCR1 PTGDR CCR2 CCL2 CXCL6 CXCR2 CXCL1 CCL20 PROKR1 AGTR1 GPR4 FPR1 PTGER2 FPR2 CXCR4 C3AR1 CXCL3 C5AR1 CCR5 CCR9 CXCL2 APLNR PTGFR HCAR2 CCR1 EDN1 CCL3 GPR65 CXCL5 FFAR2 ADORA3 ADRA2B S1PR3 CXCL13 OXTR MC5R CCL27 LHCGR CCL17 GNRH1 NPW CCL4 RGR ADORA2B P2RY14 GAL C3 CXCR6 ANXA1 F2RL1 CCL5 S1PR4 PTGER4 TACR3 FPR3 CXCL16 S1PR1 LPAR6 F2RL3 PTGER1 ADORA2A OXER1 GPR55 P2RY6 INSL5 F2R HRH4 XCL1 ADRB2 P2RY2 PTAFR EDNRB GAST GALR2 NMUR2","c2.cp"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",0.000157331655129012,0.00205808278771978,0.761784545839431,2.33539798284707,0,45,"PPBP CXCR1 CCR2 CCL2 CXCL6 CXCR2 CXCL1 CCL20 CXCR4 CXCL3 CCR5 CCR9 CXCL2 CCR1 CCL3 CXCL5 CXCL13 CCL27 CCL17 CCL4 CXCR6 CCL5 CXCL16","c2.cp"
"REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION",0.000141063619692481,0.00205808278771978,0.655499711303213,2.32645494521587,0,115,"RPL26P30 RPL10P9 RPS15P5 RPL34 RPLP1 RPL21 RPL27A RPL36 RPLP2 RPS15A RPS6 RPS26 RPS8 RPL39 EIF3FP3 RPS27 RPS17 RPL35 RPL35A RPS28 RPL11 RPL13A RPL30 RPS3A RPL23 RPS13 RPS24 RPS3 RPL9 RPL23A RPL13 EIF3E RPS12 RPL17 RPL27 RPS16 RPL38 RPS21 RPS18 RPL5 RPS25 RPL18 RPL24 RPL18A RPL23AP42 RPL36A RPS11 RPL12 RPL21P16 RPS29 RPL28 RPL8 RPL32 RPS14 RPS19 RPS20 RPS27A RPS4X RPL19 RPL4 RPS7 RPL26 RPS2 RPS10 RPSAP9 RPL10 RPS9 RPL22 FAU RPL29 RPL7 RPL6 RPLP0 RPSA RPS5 PABPC1 RPL41 RPL31 RPS15 RPL14 RPS4Y1 RPS23 RPL7A RPL3L EIF3G","c2.cp"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",0.000133582687683676,0.00205808278771978,0.472268795139581,1.75533854481687,0,167,"PPBP CXCR1 CCR2 RGS1 CXCL6 CXCR2 CXCL1 CCL20 FPR1 FPR2 CXCR4 C3AR1 CXCL3 C5AR1 RGS18 CCR5 CCR9 CXCL2 APLNR HCAR2 CCR1 CXCL5 ADORA3 ADRA2B S1PR3 CXCL13 CCL27 GNG11 GNAT1 GNG12 NPW GNG5 RGR P2RY14 GAL C3 CXCR6 ANXA1 CCL5 S1PR4 FPR3 CXCL16 S1PR1 OXER1 GPR55 INSL5 HRH4","c2.cp"
"REACTOME_PD1_SIGNALING",0.000178348492955235,0.00205808278771978,0.797874249409098,1.9918646643509,0,17,"CD3E HLA-DRB1 HLA-DRB5 LCK HLA-DQA1 HLA-DPA1 CD4 HLA-DPB1 PTPN6 PDCD1LG2 CD3D PDCD1","c2.cp"
"REACTOME_METABOLISM_OF_MRNA",0.000127893592531014,0.00205808278771978,0.5360667806582,2.04879735124967,0,217,"HSPB1 ZFP36 HSPA1B ZFP36L1 RPL26P30 RPL10P9 MAPKAPK2 RPS15P5 RPL34 RPLP1 RPL21 RPL27A PSMB8 RPL36 RPLP2 RPS15A RPS6 RPS26 RPS8 RPL39 RPS27 RPS17 RPL35 RPL35A RPS28 LSM6 RPL11 RPL13A RPL30 RPS3A RPL23 RPS13 RPS24 RPS3 RPL9 RPL23A RPL13 XRN1 RPS12 RPL17 PSMB9 RPL27 RPS16 RPL38 RPS21 RPS18 RPL5 RPS25 RPL18 RPL24 RPL18A RPL23AP42 RPL36A RPS11 RPL12 RPL21P16 RPS29 RPL28 RPL8 RPL32 RPS14 RPS19 RPS20 RPS27A RPS4X CNOT8 RPL19 RPL4 TNFSF13 RPS7 PSME1 RPL26 RPS2 RPS10 RPSAP9 TNPO1 RPL10 XPO1 RPS9 RPL22 FAU RPL29 RPL7 RPL6 RPLP0 RPSA RPS5 CNOT6 PABPC1 CASC3 RPL41 RPL31 RPS15 RPL14 RPS4Y1 PSMB1 LSM2 RPS23 RPL7A","c2.cp"
"REACTOME_METABOLISM_OF_RNA",0.000124146492861577,0.00205808278771978,0.480557224977109,1.87072182245208,0,261,"HSPB1 ZFP36 HSPA1B ZFP36L1 RPL26P30 RPL10P9 MAPKAPK2 RPS15P5 RPL34 RPLP1 RPL21 RPL27A PSMB8 RPL36 RPLP2 RPS15A RPS6 RPS26 RPS8 RPL39 RPS27 RPS17 RPL35 RPL35A RPS28 LSM6 RPL11 RPL13A RPL30 RPS3A RPL23 RPS13 RPS24 RPS3 RPL9 RPL23A RPL13 XRN1 RPS12 RPL17 PSMB9 RPL27 RPS16 RPL38 RPS21 RPS18 RPL5 RPS25 RPL18 RPL24 RPL18A RPL23AP42 RPL36A RPS11 RPL12 RPL21P16 RPS29 RPL28 RPL8 RPL32 RPS14 RPS19 RPS20 RPS27A SNRPG RPS4X CNOT8 RPL19 RPL4 TNFSF13 RPS7 PSME1 RPL26 RPS2 RPS10 RPSAP9 TNPO1 RPL10 XPO1 RPS9 RPL22 FAU RPL29 RPL7 RPL6 RPLP0 RPSA RPS5 CNOT6 PABPC1 NUP37 CASC3 RPL41 RPL31 RPS15 RPL14 RPS4Y1 PSMB1 LSM2 RPS23 RPL7A","c2.cp"
"REACTOME_GPCR_LIGAND_BINDING",0.00011937447773666,0.00205808278771978,0.406298831266641,1.6165910889567,0,340,"PPBP CXCR1 PTGDR CCR2 CCL2 CXCL6 CXCR2 CXCL1 CCL20 PROKR1 CALCA AGTR1 GPR4 WNT6 FPR1 PTGER2 FPR2 GCGR CXCR4 C3AR1 CXCL3 C5AR1 ADM CCR5 CCR9 CXCL2 APLNR FZD2 PTGFR HCAR2 CCR1 EDN1 CCL3 GPR65 SCT CXCL5 FFAR2 ADORA3 ADRA2B S1PR3 CXCL13 OXTR MC5R CCL27 LHCGR CCL17 GNG11 GNRH1 GNG12 FZD9 NPW CCL4 GNG5 RGR ADORA2B GLP1R P2RY14 GAL WNT16 C3 CXCR6 ANXA1 PTH1R F2RL1 IHH CCL5 S1PR4 PTGER4 TACR3 RAMP1 FPR3 CXCL16 GHRHR S1PR1 LPAR6 F2RL3 PTGER1 ADORA2A OXER1 FZD1 CD55 SMO GPR55 WNT3 P2RY6 INSL5 F2R HRH4 XCL1 ADRB2 P2RY2 PTAFR EDNRB GAST GALR2 NMUR2 TAS1R3","c2.cp"
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",0.000157703832203123,0.00205808278771978,0.644953051595879,1.98217764357812,0,46,"HIST1H2AD HIST2H2AA3 HIST1H2AE HIST1H2BH HIST1H2BD HIST1H2BF HIST1H4C HIST1H2AC HIST1H2BJ HIST2H2AA4 HIST1H4E CENPA HIST2H2BE HIST1H4H HIST1H2BG HIST2H4B HIST1H4I HIST2H4A H2AFZ HIST2H2AC","c2.cp"
"REACTOME_SIGNALING_BY_ILS",0.000143988480921526,0.00205808278771978,0.581554399063686,2.03198874675557,0,103,"IL1R2 SOCS3 IL18 IL6 IL1RN NOD2 IL2RG IRAK3 NFKB2 IL1R1 HGF SYK CASP1 MAP3K8 LCK HCK IL1B IL2RA CSF2RB RELA PTPN6 STAT5A TEC TNIP2 YES1 MYD88 CSF2RA BLNK IL3RA LYN IL6R IL7R TAB2 INPPL1 IL7 VAV1 STAT3 PELI2 IRAK4 RIPK2 PELI1","c2.cp"
"REACTOME_RNA_POL_I_PROMOTER_OPENING",0.00016,0.00205808278771978,0.678951414393668,2.03026208518116,0,40,"HIST1H2AD HIST2H2AA3 HIST1H3H HIST1H2AE HIST1H2BH HIST1H2BD HIST1H2BF HIST1H4C HIST1H2AC HIST1H3D HIST1H2BJ HIST2H2AA4 HIST1H4E HIST2H2BE HIST1H3E HIST1H4H HIST1H2BG HIST2H4B H3F3A HIST1H4I HIST2H4A H2AFZ HIST2H2AC","c2.cp"
"REACTOME_INTERFERON_GAMMA_SIGNALING",0.000153468385512584,0.00205808278771978,0.651464675270078,2.08923781642608,0,59,"SOCS3 MT2A VCAM1 FCGR1A ICAM1 CD44 IRF8 HLA-G HLA-DRB1 HLA-DRB5 IRF7 HLA-DQA1 GBP2 IRF1 HLA-DPA1 FCGR1B SP100 HLA-DPB1 PTPN6 B2M IFNGR1 HLA-B CIITA IRF5 PTAFR GBP1 IRF2 SOCS1 IRF4 HLA-DQA2 HLA-C PML JAK2 HLA-F IRF3","c2.cp"
"REACTOME_INTERFERON_SIGNALING",0.000135832654170062,0.00205808278771978,0.49942151825937,1.82637484776478,0,144,"SOCS3 IFNA2 MT2A VCAM1 IFITM2 FCGR1A IFITM3 ICAM1 CD44 IFITM1 IRF8 HLA-G HLA-DRB1 HLA-DRB5 IRF7 HLA-DQA1 GBP2 IRF1 HLA-DPA1 FCGR1B SP100 HLA-DPB1 PTPN6 B2M HERC5 IFNGR1 HLA-B PSMB8 CIITA IRF5 PTAFR GBP1 ISG20 IRF2 SOCS1 IRF4 IFI27 HLA-DQA2 HLA-C RPS27A PML","c2.cp"
"REACTOME_MEIOTIC_RECOMBINATION",0.000153586238673015,0.00205808278771978,0.620750410983841,1.99632022157538,0,60,"HIST1H2AD HIST2H2AA3 CDK2 HIST1H3H HIST1H2AE HIST1H2BH HIST1H2BD HIST1H2BF HIST1H4C HIST1H2AC HIST1H3D HIST1H2BJ TEX15 HIST2H2AA4 HIST1H4E HIST2H2BE HIST1H3E HIST1H4H HIST1H2BG HIST2H4B H3F3A HIST1H4I MSH4 HIST2H4A H2AFZ HIST2H2AC","c2.cp"
"REACTOME_HEMOSTASIS",0.000116076610562972,0.00205808278771978,0.462141872522567,1.87048974291325,0,423,"PPBP F13A1 CD48 NFE2 MMRN1 COL1A1 TREM1 GATA4 SERPINA1 COL1A2 IFNA2 ANGPT2 GATA3 SRGN MAFF FCER1G SELL TIMP1 CDK2 HIST1H3H CD2 FGR HGF SYK ITGB2 DOK2 PECAM1 F10 LCK WEE1 IRF7 ANGPT1 RAC2 SERPING1 ADRA2B HBG2 HIST1H3D TGFB1 NOS3 ITGA5 IRF1 PLAUR CD58 GNG11 SLC7A7 SLC16A3 SERPINE1 SERPINF2 GNG12 SLC7A9 ABCC4 DOCK2 GNG5 HBB PIK3R5 MERTK CAV1 PLEK VWF SLC16A1 PTPN6 F5 ITGAM SLC7A11 GNA13 CFD PROS1 ORAI1 THBD YES1 SIRPG ITGAL DOCK8 DOCK6 TGFB2 ESAM GATA2 HMG20B SERPINC1 F2RL3 GRB14 SPARC VEGFA SELP HIST1H3E APBB1IP CLU F3 ITPR2 PRKCH F2R TGFB3 LYN PLCG2 ITGB1 ITPR3 PRCP GNA14 HDAC1 H3F3A PLAU FN1 TFPI RAP1A ITGAV SLC3A2 KIF5B PRKG1 PIK3CG THBS1 PDE3A CD63 AK3 F11 JAM2 EHD2 GNG8 LEFTY2 F11R RAP1B KLKB1 VEGFC MRVI1 IRF2 PPP2R1B VAV1","c2.cp"
"REACTOME_INFLUENZA_LIFE_CYCLE",0.000135666802333469,0.00205808278771978,0.589254958095958,2.15393964880551,0,143,"HSPA1B RPL26P30 RPL10P9 RPS15P5 RPL34 RPLP1 RPL21 RPL27A RPL36 RPLP2 RPS15A RPS6 RPS26 RPS8 RPL39 RPS27 RPS17 RPL35 RPL35A RPS28 RPL11 RPL13A RPL30 RPS3A RPL23 RPS13 RPS24 RPS3 RPL9 RPL23A RPL13 RPS12 RPL17 RPL27 RPS16 RPL38 RPS21 RPS18 RPL5 POLR2J RPS25 RPL18 RPL24 RPL18A RPL23AP42 RPL36A RPS11 RPL12 RPL21P16 RPS29 RPL28 RPL8 RPL32 RPS14 RPS19 RPS20 RPS27A RPS4X RPL19 RPL4 RPS7 RPL26 RPS2 RPS10 RPSAP9 RPL10 POLR2H XPO1 DNAJC3 RPS9 RPL22 FAU RPL29 RPL7 RPL6 RPLP0 RPSA RPS5 NUP37 RPL41 RPL31 RPS15 RPL14 RPS4Y1 RPS23 RPL7A","c2.cp"
"REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",0.000142816338189089,0.00205808278771978,0.662098324326172,2.33474608698526,0,110,"RPL26P30 RPL10P9 RPS15P5 RPL34 RPLP1 RPL21 RPL27A RPL36 RPLP2 RPS15A RPS6 RPS26 RPS8 RPL39 RPS27 RPS17 RPL35 RPL35A RPS28 RPL11 RPL13A RPL30 RPS3A RPL23 RPS13 RPS24 RPS3 RPL9 RPL23A RPL13 RPS12 RPL17 RPL27 RPS16 RPL38 RPS21 RPS18 RPL5 POLR2J RPS25 RPL18 RPL24 RPL18A RPL23AP42 RPL36A RPS11 RPL12 RPL21P16 RPS29 RPL28 RPL8 RPL32 RPS14 RPS19 RPS20 RPS27A RPS4X RPL19 RPL4 RPS7 RPL26 RPS2 RPS10 RPSAP9 RPL10 POLR2H DNAJC3 RPS9 RPL22 FAU RPL29 RPL7 RPL6 RPLP0 RPSA RPS5 RPL41 RPL31 RPS15 RPL14 RPS4Y1 RPS23 RPL7A RPL3L POLR2L RPL3 GTF2F2 RPL37 RPL10A","c2.cp"
"REACTOME_INNATE_IMMUNE_SYSTEM",0.000127893592531014,0.00205808278771978,0.565099050167578,2.15975598367705,0,217,"S100A12 DEFB1 CCR2 TLR8 C7 LBP CFH IFNA2 TLR2 CD14 C1QB C1QA CASP4 CR1 NOD2 C1QC TNFAIP3 LY96 TLR5 NFKBIA IRAK3 CFI NFKB2 CASP1 CFB CTSS TXNIP CD180 IRF7 TLR7 TLR1 AIM2 C4A IRF1 C1S LY86 FOS CD4 PYCARD BTK C6 BIRC3 TLR6 TLR4 LGALS3 C3 RELA CTSK CFD PROS1 P2RX7 PRSS2 C2 MYD88 RNF135 MAPKAPK2 HERC5 CD55 TLR10 DEFA5 ATF1 PLCG2 RIPK3 BCL2 TLR3 TAB2 UNC93B1 NLRC5 TICAM2 ELK1 SIGIRR MAP3K1 CARD9 IRF2 PPP2R1B","c2.cp"
"REACTOME_COMPLEMENT_CASCADE",0.000170183798502383,0.00205808278771978,0.796848702282104,2.1553875135015,0,24,"C7 CFH C1QB C1QA CR1 C1QC CFI CFB C4A C1S C6 C3 CFD PROS1 C2 CD55","c2.cp"
"REACTOME_TOLL_RECEPTOR_CASCADES",0.000141502759303806,0.00205808278771978,0.52696335152674,1.86628026561793,0,113,"S100A12 TLR8 LBP TLR2 CD14 NOD2 LY96 TLR5 NFKBIA IRAK3 NFKB2 CTSS CD180 IRF7 TLR7 TLR1 LY86 FOS BTK TLR6 TLR4 RELA CTSK MYD88 MAPKAPK2 TLR10 ATF1 PLCG2 TLR3 TAB2 UNC93B1 TICAM2 ELK1 SIGIRR MAP3K1 PPP2R1B PELI2 IRAK4 RIPK2 PELI1 RPS27A TLR9 MAP2K3 IKBKB IRF3 JUN NOD1","c2.cp"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM",0.000113430127041742,0.00205808278771978,0.41179487642587,1.68547266552086,0,493,"FCGR2B SOCS3 MRC1 CD3E VCAM1 SELL FCGR1A PTPRC CDKN1A FYB LILRB5 CD86 FCGR3A ICAM1 NFKBIA NCF2 CD79A IFITM1 HLA-G HLA-DMB NCF4 TYROBP SYK LILRB3 ITGB2 HLA-DRB1 CYBA MAP3K8 HLA-DRB5 ICAM2 CTSS HCST LCK LILRB2 UBE2C HLA-DQA1 PIK3AP1 CD160 HLA-DPA1 CYBB CD74 CD34 GRAP2 CD40LG FCGR1B CD4 VASP CD28 BTK HLA-DPB1 HLA-DMA FOXO1 C3 MRC2 RELA LILRB1 PTPN6 SIPA1 ICAM3 TRIM63 CTSK ORAI1 DTX3L YES1 ITGAL CDH1 CD40 BTLA PDCD1LG2 CD79B B2M RNF144B WAS BLNK CD3D ITPR2 HLA-B LYN TAP1 PLCG2 ITGB1 PSMB8 ITPR3 CTSC LRR1 ITGB5 PDCD1 RAP1A ITGAV TAB2 RNF182 RAET1E KIF5B PRKG1 LILRB4 TRIM21 HLA-DOA FOXO4 PSMB9 RAP1B CTSH KLRK1 PPP2R1B VAV1 FBXO2 MALT1 SOCS1 CD80 CDC26","c2.cp"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",0.000124968757810547,0.00205808278771978,0.531954731706456,2.06054713173468,0,247,"IL1R2 SOCS3 IL18 IFNA2 MT2A IL6 IL1RN VCAM1 IFITM2 FCGR1A NOD2 IFITM3 IL2RG ICAM1 CD44 IFITM1 IRF8 HLA-G IRAK3 NFKB2 IL1R1 HGF SYK CISH CASP1 HLA-DRB1 MAP3K8 HLA-DRB5 LCK IRF7 HLA-DQA1 HCK IL1B GBP2 IRF1 IL2RA HLA-DPA1 CSF2RB FCGR1B SP100 HLA-DPB1 RELA PTPN6 STAT5A TEC TNIP2 YES1 MYD88 B2M CSF2RA HERC5 IFNGR1 BLNK IL3RA HLA-B LYN PSMB8 IL6R CIITA IRF5 PTAFR IL7R TAB2 GBP1 INPPL1 ISG20 IL7 IRF2 VAV1 SOCS1 STAT3 IRF4 PELI2 IRAK4 RIPK2 IFI27 PELI1 HLA-DQA2 HLA-C RPS27A PML IL6ST","c2.cp"
"REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX",0.000141063619692481,0.00205808278771978,0.65069441592873,2.30940031804454,0,115,"RPL26P30 RPL10P9 RPS15P5 RPL34 RPLP1 RPL21 RPL27A RPL36 RPLP2 RPS15A RPS6 RPS26 RPS8 RPL39 RPS27 RPS17 RPL35 RPL35A RPS28 RPL11 RPL13A RPL30 RPS3A RPL23 RPS13 RPS24 RPS3 RPL9 RPL23A RPL13 RPS12 RPL17 RPL27 RPS16 RPL38 RPS21 RPS18 RPL5 RPS25 RPL18 RPL24 RPL18A RPL23AP42 RPL36A RPS11 RPL12 RPL21P16 RPS29 RPL28 RPL8 RPL32 RPS14 RPS19 RPS20 RPS27A RPS4X RPL19 RPL4 RPS7 RPL26 RPS2 RPS10 RPSAP9 RPL10 RPS9 RPL22 FAU RPL29 RPL7 RPL6 RPLP0 RPSA RPS5 PABPC1 CASC3 RPL41 RPL31 RPS15 RPL14 RPS4Y1 RPS23 RPL7A","c2.cp"
"REACTOME_AMYLOIDS",0.000154750851129681,0.00205808278771978,0.659224547415946,2.08018783058251,0,53,"HIST1H2AD LYZ CALCA HIST2H2AA3 HIST1H3H HIST1H2AE HIST1H2BH HIST1H2BD HIST1H2BF HIST1H4C HIST1H2AC TTR HIST1H3D HIST1H2BJ HIST2H2AA4 TGFBI HIST1H4E HIST2H2BE B2M GSN HIST1H3E HIST1H4H HIST1H2BG HIST2H4B H3F3A HIST1H4I HSPG2 HIST2H4A APOA1 H2AFZ HIST2H2AC","c2.cp"
"REACTOME_PACKAGING_OF_TELOMERE_ENDS",0.00016493485073396,0.00205808278771978,0.71008312787853,2.04426064728705,0,33,"HIST1H2AD HIST2H2AA3 HIST1H2AE HIST1H2BH HIST1H2BD HIST1H2BF HIST1H4C HIST1H2AC HIST1H2BJ HIST2H2AA4 HIST1H4E HIST2H2BE HIST1H4H HIST1H2BG HIST2H4B HIST1H4I HIST2H4A H2AFZ HIST2H2AC","c2.cp"
"REACTOME_TELOMERE_MAINTENANCE",0.000153586238673015,0.00205808278771978,0.614197513647606,1.97524624203262,0,60,"HIST1H2AD HIST2H2AA3 HIST1H2AE HIST1H2BH HIST1H2BD HIST1H2BF HIST1H4C HIST1H2AC HIST1H2BJ HIST2H2AA4 HIST1H4E HIST2H2BE DNA2 HIST1H4H HIST1H2BG HIST2H4B HIST1H4I POLD1 PCNA HIST2H4A H2AFZ POLA1 HIST2H2AC","c2.cp"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",0.000131578947368421,0.00205808278771978,0.444812126450405,1.67551165921554,0,192,"PPBP F13A1 MMRN1 COL1A1 SERPINA1 COL1A2 SRGN FCER1G TIMP1 HGF SYK PECAM1 LCK RAC2 SERPING1 ADRA2B TGFB1 GNG11 SERPINE1 SERPINF2 GNG12 ABCC4 GNG5 PIK3R5 PLEK VWF F5 GNA13 CFD PROS1 TGFB2 F2RL3 SPARC VEGFA SELP APBB1IP CLU ITPR2 PRKCH F2R TGFB3 LYN PLCG2 ITPR3 GNA14 FN1 RAP1A PIK3CG THBS1 CD63 GNG8 LEFTY2 RAP1B VEGFC VAV1 GNA12 LAMP2 TLN1 APOA1","c2.cp"
"NABA_ECM_REGULATORS",0.000130975769482646,0.00205808278771978,0.506057981252829,1.90974657810574,0,194,"SLPI MMP9 MMP8 FAM20A F13A1 SERPIND1 SERPINA3 SERPINA5 CST7 CSTA SERPINA1 SERPINH1 TIMP1 MMP19 ADAMTS9 A2ML1 ADAMTS2 MMP14 CTSS F10 CPAMD8 ADAM28 SERPING1 P4HA1 HTRA3 ADAM33 ITIH2 TIMP3 SERPINE1 ADAMTS1 SERPINF2 PLOD2 MEP1A HYAL2 ADAMTS12 SERPINB1 PCSK5 CTSK MMP21 TGM2 MMP3 PRSS2 ADAMTSL3 ADAM12 SERPINC1 ADAMTSL4 MMP25 SERPINB6 HYAL1 P3H2 P4HA2 CTSC LOXL2 ITIH5 PLAU PLOD1 TGM4 MMP2","c2.cp"
"NABA_PROTEOGLYCANS",0.00016627868307283,0.00205808278771978,0.708436849701529,2.01559307518713,0,31,"OGN OMD FMOD SRGN DCN PRG4 PRELP ESM1 OPTC KERA PODN VCAN LUM BGN HAPLN3 HSPG2","c2.cp"
"NABA_SECRETED_FACTORS",0.00012278978388998,0.00205808278771978,0.564534277360663,2.21049942464202,0,281,"S100A12 BMP5 CCL26 PPBP S100A8 S100A9 S100P CCL2 CXCL6 IGF2 CXCL1 CCL20 CSF3 S100A4 IL18 AREG SFRP2 CXCL8 WNT6 IFNA2 ANGPT2 S100A10 BMP6 IL6 CXCL3 S100A11 LIF S100A3 LTA IL1RN BMP4 ANGPTL4 IL9 GDF15 WFIKKN2 CXCL2 FRZB PDGFD EBI3 HGF S100A7 TNF FGF23 CCL3 PGF ANGPT1 CXCL5 ANGPTL5 FGF2 FLG2 IL1B CXCL13 TGFB1 CSF1 CCL27 CCL17 OSM IL10 FASLG TNFSF11 CCL4 CTF1 WNT16 S100A6 FSTL1 FGF11 IHH EPO CCL5 EGFL6 IL12A TGFB2 INHBE ANGPTL7 FLT3LG INHBB MSTN VEGFA FGF17 TNFSF8 GDF5 WNT3 INSL5 TGFB3 S100A16 XCL1 TNFSF14 EDA IL24 NGF S100Z MEGF10","c2.cp"
